ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0043627,response to estrogen,8/565,48/10364,0.004053818375342499,0.019136625508258443,0.012600955937225175,GSTM3/KRT19/IGFBP2/HMOX1/PDGFRB/SFRP1/CA2/CD24,8
GO:0055092,sterol homeostasis,8/565,48/10364,0.004053818375342499,0.019136625508258443,0.012600955937225175,FABP3/DGAT2/CES1/LDLR/APOE/LPL/ABCA1/CD24,8
GO:2001234,negative regulation of apoptotic signaling pathway,18/565,166/10364,0.004057301158077267,0.019136625508258443,0.012600955937225175,IFI6/MUC1/PTGS2/CXCL12/CREB3L1/IGF1/THBS1/CX3CL1/ICAM1/NR4A2/ACKR3/HMOX1/SFRP2/HSPA1A/HSPA1B/HSPB1/SERPINE1/CLU,18
GO:0010543,regulation of platelet activation,6/565,29/10364,0.004141060128297536,0.01950920617405076,0.012846290338041293,FCER1G/SELP/C1QTNF1/APOE/SERPINE2/THBD,6
GO:0001562,response to protozoan,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,GBP4/CLEC7A/BCL3/SLC11A1,4
GO:0010224,response to UV-B,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,CRIP1/MFAP4/MME/CDKN1A,4
GO:0010738,regulation of protein kinase A signaling,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,SPATC1L/AKAP12/RAMP3/TCIM,4
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,CREB3L1/THBS1/NGFR/SULF1,4
GO:0042832,defense response to protozoan,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,GBP4/CLEC7A/BCL3/SLC11A1,4
GO:0045672,positive regulation of osteoclast differentiation,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,FOS/TYROBP/CCR1/CA2,4
GO:0050995,negative regulation of lipid catabolic process,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,MFSD2A/ADRA2A/PLIN5/APOC1,4
GO:0060263,regulation of respiratory burst,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,CLEC7A/IGHA2/IGHA1/JCHAIN,4
GO:0060740,prostate gland epithelium morphogenesis,4/565,13/10364,0.004209484500220518,0.019628279662759453,0.012924697044796483,SOX9/SFRP1/SULF1/TNC,4
GO:0016053,organic acid biosynthetic process,20/565,193/10364,0.004262127809086621,0.019851139078954066,0.013071444008228052,GSTM1/PHGDH/PTGS2/AKR1C3/ALOX5/SCD/FADS2/BCAT1/ALDH1A3/CES1/APOC1/THNSL2/PTGIS/GGT5/SLC1A3/EDN1/MLXIPL/PDK4/LPL/PTGDS,20
GO:0002761,regulation of myeloid leukocyte differentiation,11/565,81/10364,0.004310141975078303,0.020006486673436023,0.013173736243197913,C1QC/JUN/FOS/FBN1/TYROBP/LIF/CCR1/LTF/HLA-DRB1/SFRP1/CA2,11
GO:0009408,response to heat,11/565,81/10364,0.004310141975078303,0.020006486673436023,0.013173736243197913,HSPA6/PTGS2/CXCL12/IGF1/THBS1/HMOX1/CD14/HSPA1A/HSPA1B/CDKN1A/TCIM,11
GO:0032946,positive regulation of mononuclear cell proliferation,11/565,81/10364,0.004310141975078303,0.020006486673436023,0.013173736243197913,VCAM1/IGF2/IGF1/CCL5/LILRB2/IGFBP2/BCL6/CD38/CDKN1A/CD24/CD3E,11
GO:0031344,regulation of cell projection organization,38/565,448/10364,0.0043340806424200014,0.020094820102001684,0.013231901442734248,MFSD2A/NEGR1/S100A9/FCGR2B/PRRX1/RGS2/AGT/CXCL12/MDK/THY1/CNTN1/CX3CL1/NTN1/SEMA6B/ICAM1/APOE/FN1/ID1/SEMA3G/CD38/SLIT2/SPP1/SFRP2/MAP1B/SPOCK1/VEGFA/SEMA3C/RELN/PLXNA4/PTN/SFRP1/ENPP2/CCL21/NTRK2/KLF4/TENM1/RAP1GAP/LCN2,38
GO:0045582,positive regulation of T cell differentiation,9/565,59/10364,0.004359822224795789,0.02019130338044566,0.013295433100383443,MDK/ZBTB16/LILRB2/NFKBIZ/BCL6/IL7R/HLA-G/HLA-DRB1/EGR3,9
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,10/565,70/10364,0.004417046354199552,0.02043320652439883,0.013454719849069346,IFI6/IGF1/THBS1/CX3CL1/ICAM1/HMOX1/SFRP2/HSPA1A/HSPA1B/SERPINE1,10
GO:0098739,import across plasma membrane,12/565,93/10364,0.004482694188434213,0.02071348759305832,0.013639277434454105,ATP1A2/RGS2/AGT/FOLR2/SLC2A3/THBS1/SLC7A5/P2RX1/SLC1A3/RAMP3/CD36/LCN2,12
GO:0048511,rhythmic process,20/565,194/10364,0.004517801895862597,0.0208521769579047,0.013730600670864665,ID3/JUN/EGR2/MDK/NGFR/ID1/ADAMTS1/SIK1/BHLHE40/SLIT2/EGR1/SLIT3/ADCY1/NAMPT/PTN/EGR3/NTRK2/PTGDS/RORC/TOP2A,20
GO:0019233,sensory perception of pain,7/565,39/10364,0.004618036863215641,0.0211685914809561,0.013938951169292307,PTGS2/CXCL12/CCL2/MME/UCHL1/EDN1/CCN3,7
GO:0032615,interleukin-12 production,7/565,39/10364,0.004618036863215641,0.0211685914809561,0.013938951169292307,MDK/CLEC7A/CMKLR1/THBS1/ACP5/HLA-G/CD36,7
GO:0032655,regulation of interleukin-12 production,7/565,39/10364,0.004618036863215641,0.0211685914809561,0.013938951169292307,MDK/CLEC7A/CMKLR1/THBS1/ACP5/HLA-G/CD36,7
GO:0045670,regulation of osteoclast differentiation,7/565,39/10364,0.004618036863215641,0.0211685914809561,0.013938951169292307,FOS/FBN1/TYROBP/CCR1/LTF/SFRP1/CA2,7
GO:0003170,heart valve development,8/565,49/10364,0.004619264518579034,0.0211685914809561,0.013938951169292307,CCN1/APLNR/SOX9/EMILIN1/ADAMTS9/SLIT2/SLIT3/ELN,8
GO:0071277,cellular response to calcium ion,8/565,49/10364,0.004619264518579034,0.0211685914809561,0.013938951169292307,AKR1C3/SYT7/FOS/JUNB/FOSB/EDN1/CPNE5/ADCY1,8
GO:0001754,eye photoreceptor cell differentiation,5/565,21/10364,0.004643232816291787,0.0211685914809561,0.013938951169292307,THY1/SOX9/VEGFA/PTN/NTRK2,5
GO:0007616,long-term memory,5/565,21/10364,0.004643232816291787,0.0211685914809561,0.013938951169292307,LDLR/APOE/SGK1/ADCY1/RELN,5
GO:0042572,retinol metabolic process,5/565,21/10364,0.004643232816291787,0.0211685914809561,0.013938951169292307,AKR1C3/DGAT2/ALDH1A3/CYP1B1/ADH1B,5
GO:0045922,negative regulation of fatty acid metabolic process,5/565,21/10364,0.004643232816291787,0.0211685914809561,0.013938951169292307,MFSD2A/DGAT2/SOX9/PLIN5/APOC1,5
GO:0050901,leukocyte tethering or rolling,5/565,21/10364,0.004643232816291787,0.0211685914809561,0.013938951169292307,VCAM1/SELP/SELL/CXCL12/CCL21,5
GO:0045667,regulation of osteoblast differentiation,11/565,82/10364,0.004740237539694341,0.021586799207462325,0.014214329768932974,ID3/CCN1/IFITM1/IGF1/TMEM119/SMOC1/SOX9/IGFBP5/LTF/SFRP2/SFRP1,11
GO:0120035,regulation of plasma membrane bounded cell projection organization,37/565,436/10364,0.0048086259029683906,0.02187390494083621,0.014403381213452688,MFSD2A/NEGR1/S100A9/FCGR2B/PRRX1/RGS2/AGT/CXCL12/MDK/THY1/CNTN1/CX3CL1/NTN1/SEMA6B/ICAM1/APOE/FN1/ID1/SEMA3G/CD38/SLIT2/SPP1/SFRP2/MAP1B/SPOCK1/VEGFA/SEMA3C/RELN/PLXNA4/PTN/SFRP1/ENPP2/CCL21/NTRK2/KLF4/TENM1/RAP1GAP,37
GO:0035821,modulation of process of other organism,10/565,71/10364,0.004897413302102527,0.022228392526394396,0.014636801804976741,JUN/S100A9/PRF1/MPEG1/CLEC7A/IFI27/CCL5/APOE/SLPI/LTF,10
GO:0048640,negative regulation of developmental growth,10/565,71/10364,0.004897413302102527,0.022228392526394396,0.014636801804976741,RGS2/NTN1/SEMA6B/GDF15/SEMA3G/FGFR3/SPP1/CDKN1A/PI16/SEMA3C,10
GO:0055001,muscle cell development,13/565,106/10364,0.004913798372955972,0.02225716336270018,0.014655746630981195,RGS2/LMOD1/AGT/ADM/IGF1/KRT19/DYSF/UCHL1/PDGFRB/EDN1/PI16/VEGFA/FLNC,13
GO:0001974,blood vessel remodeling,6/565,30/10364,0.0049425878348785144,0.02225716336270018,0.014655746630981195,AGT/ACE/TGM2/LIF/SEMA3C/BGN,6
GO:0031343,positive regulation of cell killing,6/565,30/10364,0.0049425878348785144,0.02225716336270018,0.014655746630981195,PRF1/CLEC7A/TYROBP/HLA-G/HLA-DRB1/AZGP1,6
GO:0032964,collagen biosynthetic process,6/565,30/10364,0.0049425878348785144,0.02225716336270018,0.014655746630981195,CREB3L1/COL1A1/EMILIN1/PDGFRB/CCN2/COL5A1,6
GO:0034405,response to fluid shear stress,6/565,30/10364,0.0049425878348785144,0.02225716336270018,0.014655746630981195,PTGS2/KLF2/PDGFRB/CA2/ABCA1/KLF4,6
GO:0097028,dendritic cell differentiation,6/565,30/10364,0.0049425878348785144,0.02225716336270018,0.014655746630981195,FCGR2B/LILRB2/HLA-G/ITGB8/TMEM176B/TMEM176A,6
GO:0048880,sensory system development,21/565,209/10364,0.004947244421118017,0.02225716336270018,0.014655746630981195,C1QA/MFSD2A/NES/CRYAB/THY1/COL4A1/SMOC1/FBN1/ALDH1A3/SOX9/C3/CYP1B1/COL8A1/PDGFRB/VEGFA/PTN/NTRK2/KLF4/LAMC3/COL5A1/CHRDL1,21
GO:0150063,visual system development,21/565,209/10364,0.004947244421118017,0.02225716336270018,0.014655746630981195,C1QA/MFSD2A/NES/CRYAB/THY1/COL4A1/SMOC1/FBN1/ALDH1A3/SOX9/C3/CYP1B1/COL8A1/PDGFRB/VEGFA/PTN/NTRK2/KLF4/LAMC3/COL5A1/CHRDL1,21
GO:0043405,regulation of MAP kinase activity,15/565,131/10364,0.005048576025992143,0.022688112239749543,0.01493951493739197,RGS2/AGT/ADRA2A/THBS1/APOE/UCHL1/SFRP2/PDGFRB/DUSP1/EDN1/TNXB/VEGFA/SFRP1/TENM1/CD24,15
GO:0045446,endothelial cell differentiation,11/565,83/10364,0.005203676223683558,0.023359485153246144,0.015381596039766382,GSTM3/ICAM1/ATOH8/ID1/SOX18/CLDN5/SCUBE1/VEGFA/PTN/S1PR3/COL15A1,11
GO:0001823,mesonephros development,8/565,50/10364,0.005243329218206035,0.023511708454912936,0.015481831011501305,AGT/ZBTB16/SOX9/SLIT2/BASP1/VEGFA/SFRP1/GPC3,8
GO:0044409,entry into host,13/565,107/10364,0.0053235980486747905,0.023843625944867653,0.015700389798885675,MRC1/IFITM2/IFITM1/IFITM3/ANPEP/ITGB3/ICAM1/LDLR/SIGLEC1/CXCL8/HSPA1A/HSPA1B/HLA-DRB1,13
GO:0003179,heart valve morphogenesis,7/565,40/10364,0.005340646065325754,0.023843625944867653,0.015700389798885675,CCN1/SOX9/EMILIN1/ADAMTS9/SLIT2/SLIT3/ELN,7
GO:0032729,positive regulation of interferon-gamma production,7/565,40/10364,0.005340646065325754,0.023843625944867653,0.015700389798885675,ISG15/CLEC7A/SLC7A5/BCL3/SLC11A1/CD14/CD3E,7
GO:0060193,positive regulation of lipase activity,7/565,40/10364,0.005340646065325754,0.023843625944867653,0.015700389798885675,CCN1/AGT/CCL5/PLIN5/C5AR1/FGFR3/PDGFRB,7
GO:0051046,regulation of secretion,31/565,351/10364,0.005373294919792397,0.023963256428790925,0.01577916327208844,S100A8/FCGR2B/AGT/CXCL12/ALOX5/SNCG/ADRA2A/SYT7/IGF1/OAS2/CACNA1H/CES1/P2RX1/CCL5/C1QTNF1/APOE/INHBB/LIF/HMOX1/CD38/SPP1/EDN1/HLA-DRB1/SGK1/GPER1/AQP1/ADCY1/SFRP1/CCN3/KCNN4/RAB27B,31
GO:0032940,secretion by cell,40/565,484/10364,0.005409873635357038,0.023983929872706648,0.01579277618183265,FCGR2B/AGT/CXCL12/ALOX5/SNCG/ADRA2A/ADM/CREB3L1/SYT7/NR4A1/IGF1/TNFAIP2/FGF7/CACNA1H/P2RX1/CCL5/C1QTNF1/APOE/IL1RN/INHBB/SERPINE2/LIF/HMOX1/CCR1/CD38/ANXA3/SPP1/EDN1/HLA-DRB1/CCN2/GPER1/ADCY1/SFRP1/CCN3/NTRK2/NR4A3/ABCA1/PTGDS/KCNN4/RAB27B,40
GO:0030516,regulation of axon extension,10/565,72/10364,0.005417849594612966,0.023983929872706648,0.01579277618183265,CXCL12/NTN1/SEMA6B/APOE/FN1/SEMA3G/MAP1B/VEGFA/SEMA3C/PLXNA4,10
GO:0031623,receptor internalization,10/565,72/10364,0.005417849594612966,0.023983929872706648,0.01579277618183265,FCER1G/ADM/ITGB3/ACKR3/RAMP1/CXCL8/VEGFA/RAMP3/CD36/ANGPT1,10
GO:0045639,positive regulation of myeloid cell differentiation,10/565,72/10364,0.005417849594612966,0.023983929872706648,0.01579277618183265,ISG15/JUN/FOS/TYROBP/LIF/CCR1/HSPA1A/HSPA1B/HLA-DRB1/CA2,10
GO:1901216,positive regulation of neuron death,10/565,72/10364,0.005417849594612966,0.023983929872706648,0.01579277618183265,C1QA/JUN/FCGR2B/DDIT4/FOS/NQO1/TYROBP/EGR1/CLU/LCN2,10
GO:2000027,regulation of animal organ morphogenesis,10/565,72/10364,0.005417849594612966,0.023983929872706648,0.01579277618183265,AGT/FGF7/NGFR/SOX9/SFRP2/EDN1/VEGFA/SFRP1/SULF1/GPC3,10
GO:0046883,regulation of hormone secretion,15/565,132/10364,0.005418938723071238,0.023983929872706648,0.01579277618183265,AGT/ALOX5/ADRA2A/SYT7/CCL5/C1QTNF1/INHBB/LIF/CD38/SPP1/EDN1/HLA-DRB1/GPER1/SFRP1/CCN3,15
GO:0001676,long-chain fatty acid metabolic process,9/565,61/10364,0.005464639028301697,0.02410800881666719,0.015874478846960808,GSTM1/PTGS2/AKR1C3/ALOX5/FADS2/CYP4F12/CYP1B1/PTGIS/PTGDS,9
GO:0072676,lymphocyte migration,9/565,61/10364,0.005464639028301697,0.02410800881666719,0.015874478846960808,CXCL12/CX3CL1/CCL2/CCL5/CCL14/ICAM1/APOD/CCL21/PADI2,9
GO:0150104,transport across blood-brain barrier,9/565,61/10364,0.005464639028301697,0.02410800881666719,0.015874478846960808,MFSD2A/ATP1A2/SLC2A3/SLC7A5/ABCC3/APOE/ABCG2/SLC1A3/CD36,9
GO:0002573,myeloid leukocyte differentiation,16/565,145/10364,0.005528343638384994,0.02436279747637047,0.01604225036304342,C1QC/JUN/FOS/FBN1/JUNB/TYROBP/LIF/CCR1/LTF/CSF1R/HLA-DRB1/VEGFA/ITGB8/SFRP1/CA2/GPC3,16
GO:0002693,positive regulation of cellular extravasation,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,MDK/THY1/ICAM1/PLVAP,4
GO:0042104,positive regulation of activated T cell proliferation,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,IGF2/IGF1/IGFBP2/CD24,4
GO:0045907,positive regulation of vasoconstriction,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,PTGS2/ICAM1/CD38/HRH2,4
GO:0050927,positive regulation of positive chemotaxis,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,F3/CXCL12/CXCL8/VEGFA,4
GO:0071605,monocyte chemotactic protein-1 production,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,CLEC7A/OAS1/OAS3/APOD,4
GO:0071636,positive regulation of transforming growth factor beta production,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,PTGS2/LUM/THBS1/CX3CL1,4
GO:0071637,regulation of monocyte chemotactic protein-1 production,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,CLEC7A/OAS1/OAS3/APOD,4
GO:0090208,positive regulation of triglyceride metabolic process,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,MFSD2A/DGAT2/PLIN5/LDLR,4
GO:0120255,olefinic compound biosynthetic process,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,AKR1C3/ADM/CACNA1H/EGR1,4
GO:1904754,positive regulation of vascular associated smooth muscle cell migration,4/565,14/10364,0.005642305992336546,0.02460021377276445,0.016198582642647716,AGT/IGFBP5/ADAMTS1/NR4A3,4
GO:0003180,aortic valve morphogenesis,5/565,22/10364,0.005744117615435814,0.02493787647677012,0.016420924499783583,SOX9/EMILIN1/SLIT2/SLIT3/ELN,5
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,5/565,22/10364,0.005744117615435814,0.02493787647677012,0.016420924499783583,VCAM1/SELP/HMCN1/ICAM1/TENM1,5
GO:0030279,negative regulation of ossification,5/565,22/10364,0.005744117615435814,0.02493787647677012,0.016420924499783583,SRGN/MDK/SOX9/CCR1/SFRP1,5
GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,5/565,22/10364,0.005744117615435814,0.02493787647677012,0.016420924499783583,MUC1/ATF3/CREB3L1/KLF2/VEGFA,5
GO:0002263,cell activation involved in immune response,19/565,185/10364,0.00579650006676038,0.02513863482342902,0.01655311850019328,FCER1G/FCGR2B/MDK/CLEC7A/ICAM1/TYROBP/BCL3/DYSF/SLC11A1/HMOX1/NFKBIZ/BCL6/ANXA3/HLA-DRB1/FGL2/TCIM/NR4A3/PTGDS/RORC,19
GO:0001913,T cell mediated cytotoxicity,6/565,31/10364,0.005852392363443932,0.025247306992560017,0.016624676216271877,FCGR2B/PRF1/IL7R/HLA-G/HLA-DRB1/AZGP1,6
GO:0033574,response to testosterone,6/565,31/10364,0.005852392363443932,0.025247306992560017,0.016624676216271877,THBS1/NQO1/SPP1/DUSP1/EDN1/PLN,6
GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,6/565,31/10364,0.005852392363443932,0.025247306992560017,0.016624676216271877,RGS2/ADM/APLNR/CCL5/CXCL8/ARRDC3,6
GO:0046888,negative regulation of hormone secretion,6/565,31/10364,0.005852392363443932,0.025247306992560017,0.016624676216271877,ADRA2A/INHBB/LIF/EDN1/SFRP1/CCN3,6
GO:1904036,negative regulation of epithelial cell apoptotic process,6/565,31/10364,0.005852392363443932,0.025247306992560017,0.016624676216271877,MDK/ANGPTL4/ICAM1/HMOX1/SERPINE1/ANGPT1,6
GO:0042886,amide transport,18/565,172/10364,0.005885014238895027,0.025361313993722358,0.016699746776520957,S100A8/ALOX5/ADRA2A/SYT7/FOLR2/CCL5/IL1RN/INHBB/CD38/ABCG2/EDN1/HLA-DRB1/GPER1/SFRP1/CA2/CCN3/AQP3/ABCA1,18
GO:0002532,production of molecular mediator involved in inflammatory response,8/565,51/10364,0.005929797292111057,0.02552420028775283,0.016807003043461548,GBP5/ALOX5/H19/CLEC7A/P2RX1/APOD/CD36/SERPINE1,8
GO:0060627,regulation of vesicle-mediated transport,32/565,368/10364,0.005935280574973301,0.02552420028775283,0.016807003043461548,FCER1G/FCGR2B/ADRA2A/SYT7/CLEC7A/CACNA1H/P2RX1/CCL2/ITGB3/C3/APOE/APOC1/DYSF/SLC11A1/TGM2/HMOX1/CD14/C2/C4A/C4B/VEGFA/ADCY1/CD36/SERPINE1/CLU/ANGPT1/CCL21/GAS1/GPC3/CD22/IL2RB/RAB27B,32
GO:1903131,mononuclear cell differentiation,26/565,282/10364,0.006000193658047701,0.02577627789721646,0.016972989405489768,JUN/VCAM1/FCER1G/FCGR2B/MDK/ZBTB16/BCL3/LILRB2/CYP26B1/CD8A/NFKBIZ/BCL6/IL7R/EGR1/CSF1R/HLA-G/HLA-DRB1/VEGFA/ITGB8/FGL2/TMEM176B/TMEM176A/EGR3/SFRP1/RORC/CD3E,26
GO:0019722,calcium-mediated signaling,14/565,121/10364,0.006051179215447806,0.025968058394175386,0.017099271732055426,GBP1/VCAM1/ATP1A2/SELP/CLEC7A/IGF1/CMKLR1/ACKR3/CCR1/CXCL8/EDN1/PLN/CD22/CD3E,14
GO:0010232,vascular transport,9/565,62/10364,0.006092456722910913,0.026117819710573066,0.017197885552355855,MFSD2A/ATP1A2/SLC2A3/SLC7A5/ABCC3/APOE/ABCG2/SLC1A3/CD36,9
GO:0034765,regulation of ion transmembrane transport,22/565,227/10364,0.006238759410121809,0.026717030360919124,0.017592449734994443,ATP1A2/RGS2/AGT/KCNMA1/ADRA2A/APLNR/THY1/CACNA1H/CX3CL1/RRAD/P2RX1/CCL2/SCN7A/CLIC6/PLN/GPER1/RAMP3/RELN/GEM/CYBB/KCNN4/LCN2,22
GO:0046879,hormone secretion,17/565,160/10364,0.0063061431133523875,0.02697737712232463,0.01776388111235271,AGT/ALOX5/ADRA2A/ADM/SYT7/CCL5/C1QTNF1/IL1RN/INHBB/LIF/CD38/SPP1/EDN1/HLA-DRB1/GPER1/SFRP1/CCN3,17
GO:0002697,regulation of immune effector process,20/565,200/10364,0.0063322256469506445,0.027060680374338137,0.01781873407520119,FCGR2B/CLEC7A/SLC7A5/C3/ICAM1/TYROBP/HMOX1/NFKBIZ/BCL6/SPON2/IL7R/HLA-G/HLA-DRB1/FGL2/CD36/AZGP1/ANGPT1/NR4A3/VSIG4/CD22,20
GO:0050868,negative regulation of T cell activation,10/565,74/10364,0.0065877865570287695,0.02812346002552219,0.018518546043082902,FCGR2B/MDK/LRRC32/LILRB2/BCL6/HLA-G/HLA-DRB1/GPNMB/FGL2/VSIG4,10
GO:0007589,body fluid secretion,8/565,52/10364,0.006682501974153793,0.028438838962770923,0.0187262146359644,MTCO2P12/OAS2/HK2/NPR3/EDN1/VEGFA/AQP1/KCNN4,8
GO:0048678,response to axon injury,8/565,52/10364,0.006682501974153793,0.028438838962770923,0.0187262146359644,TYROBP/CHL1/APOD/SPP1/MAP1B/PTN/KLF4/TNC,8
GO:0051591,response to cAMP,8/565,52/10364,0.006682501974153793,0.028438838962770923,0.0187262146359644,JUN/FOS/COL1A1/FOSB/IGFBP5/THBD/DUSP1/AQP1,8
GO:0002367,cytokine production involved in immune response,9/565,63/10364,0.006774381299949209,0.028770038425302968,0.018944300621500244,CLEC7A/SLC7A5/HMOX1/BCL6/SPON2/HLA-G/CD36/ANGPT1/NR4A3,9
GO:0002718,regulation of cytokine production involved in immune response,9/565,63/10364,0.006774381299949209,0.028770038425302968,0.018944300621500244,CLEC7A/SLC7A5/HMOX1/BCL6/SPON2/HLA-G/CD36/ANGPT1/NR4A3,9
GO:0007519,skeletal muscle tissue development,11/565,86/10364,0.006811692708786888,0.02889851808266686,0.019028901038672726,ATF3/EGR2/IGF2/NR4A1/DCN/FOS/CYP26B1/S100B/MAFF/EGR1/ELN,11
GO:0008016,regulation of heart contraction,12/565,98/10364,0.006836405288672625,0.028973336699612554,0.019078167096317527,HSPB7/ATP1A2/RGS2/AGT/ADM/CACNA1H/DES/HOPX/HBEGF/EDN1/PLN/CCN2,12
GO:0051347,positive regulation of transferase activity,33/565,387/10364,0.007016105235526496,0.029554239637584176,0.01946067614014169,CCN1/CHI3L1/AGT/ADRA2A/IGF2/GPRC5A/IGF1/THBS1/CCL5/ITGB3/ACE/SLC11A1/SPATC1L/LTF/FGFR3/ARRDC3/EGR1/HBEGF/CSF1R/PDGFRB/EDN1/HLA-DRB1/CDKN1A/VEGFA/RELN/CLU/TCIM/ANGPT1/CCL21/NTRK2/KLF4/TENM1/CD24,33
GO:0001569,branching involved in blood vessel morphogenesis,5/565,23/10364,0.007016785766422036,0.029554239637584176,0.01946067614014169,MDK/COL4A1/SFRP2/EDN1/VEGFA,5
GO:0010463,mesenchymal cell proliferation,5/565,23/10364,0.007016785766422036,0.029554239637584176,0.01946067614014169,PRRX1/FGF7/SOX9/PTN/GPC3,5
GO:0031295,T cell costimulation,5/565,23/10364,0.007016785766422036,0.029554239637584176,0.01946067614014169,TNFSF14/LILRB2/CCL21/CD24/CD3E,5
GO:0046006,regulation of activated T cell proliferation,5/565,23/10364,0.007016785766422036,0.029554239637584176,0.01946067614014169,IGF2/LRRC32/IGF1/IGFBP2/CD24,5
GO:0070570,regulation of neuron projection regeneration,5/565,23/10364,0.007016785766422036,0.029554239637584176,0.01946067614014169,PRRX1/THY1/SPP1/PTN/KLF4,5
GO:0001910,regulation of leukocyte mediated cytotoxicity,7/565,42/10364,0.007035944514765755,0.029574083001489733,0.01947374246440625,FCGR2B/ICAM1/TYROBP/IL7R/HLA-G/HLA-DRB1/AZGP1,7
GO:0010517,regulation of phospholipase activity,7/565,42/10364,0.007035944514765755,0.029574083001489733,0.01947374246440625,CCN1/RGS2/AGT/CCL5/C5AR1/FGFR3/PDGFRB,7
GO:0071478,cellular response to radiation,15/565,136/10364,0.007126141225742876,0.029922484285324447,0.019703155389071532,PTGS2/ADIRF/CRYAB/CRIP1/MMP2/MFAP4/MME/SFRP2/EGR1/CDKN1A/AQP1/NAMPT/PTN/SFRP1/TIMP1,15
GO:0010544,negative regulation of platelet activation,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,C1QTNF1/APOE/SERPINE2/THBD,4
GO:0019934,cGMP-mediated signaling,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,THBS1/APOE/AQP1/CD36,4
GO:0042744,hydrogen peroxide catabolic process,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,HBB/HBA2/HBA1/GPX3,4
GO:0048730,epidermis morphogenesis,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,FGF7/NGFR/IGFBP5/KLF4,4
GO:0050926,regulation of positive chemotaxis,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,F3/CXCL12/CXCL8/VEGFA,4
GO:0061050,regulation of cell growth involved in cardiac muscle cell development,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,RGS2/IGF1/EDN1/PI16,4
GO:0071379,cellular response to prostaglandin stimulus,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,AKR1C2/AKR1C3/SFRP1/TNC,4
GO:0071542,dopaminergic neuron differentiation,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,NR4A2/SFRP2/VEGFA/SFRP1,4
GO:1903428,positive regulation of reactive oxygen species biosynthetic process,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,MTCO2P12/H19/CD36/LCN2,4
GO:2001026,regulation of endothelial cell chemotaxis,4/565,15/10364,0.007367053064875259,0.030620015479796252,0.020162461019658604,THBS1/VEGFA/SMOC2/HSPB1,4
GO:0043200,response to amino acid,11/565,87/10364,0.007426299550108449,0.030834959795277884,0.020303996101022462,COL4A1/MMP2/NQO1/COL1A1/ICAM1/EDN1/CCN2/COL1A2/PTN/NTRK2/CYBB,11
