"","alpha.symbol","Fishers.exact.test.P.value","MKT.table.Polymorphism1","MKT.table.Polymorphism2","MKT.table.Divergence1","MKT.table.Divergence2","Divergence.metrics.Ka","Divergence.metrics.Ks","Divergence.metrics.omega","Divergence.metrics.omegaA","Divergence.metrics.omegaD","gene"
"ENSG00000116675.15_3","-0.666666666666667","1","3","2","10","4","0.00210748155953635","0.0209643605870021","0.100526870389884","-0.067017913593256","0.16754478398314","ENSG00000116675.15_3"
"ENSG00000116678.19_3","0.111111111111111","1","3","4","8","12","0.00516795865633075","0.0178173719376392","0.290051679586563","0.0322279643985071","0.257823715188056","ENSG00000116678.19_3"
"ENSG00000116688.16_3","-0.5","1","2","2","6","4","0.00276243093922652","0.0172910662824208","0.1597605893186","-0.0798802946593002","0.239640883977901","ENSG00000116688.16_3"
"ENSG00000116690.12_3","0.191919191919192","1","3","4","20","33","0.0118534482758621","0.0238095238095238","0.497844827586207","0.0955459770114943","0.402298850574713","ENSG00000116690.12_3"
"ENSG00000116698.21_3","-4.25","0.265734265734266","2","7","3","2","0.000874890638670166","0.0055045871559633","0.15893846602508","-0.675488480606591","0.834426946631671","ENSG00000116698.21_3"
"ENSG00000116701.14_3","1","0.416666666666667","1","4","0","7","0.0068359375","0","Inf","Inf","NaN","ENSG00000116701.14_3"
"ENSG00000116711.9_3","-7","0.242424242424242","1","4","4","2","0.00134408602150538","0.0136986301369863","0.0981182795698925","-0.686827956989247","0.78494623655914","ENSG00000116711.9_3"
"ENSG00000116726.4_3","0.523809523809524","1","3","10","1","7","0.00777777777777778","0.0043859649122807","1.77333333333333","0.928888888888889","0.844444444444444","ENSG00000116726.4_3"
"ENSG00000116729.13_3","0.166666666666667","1","2","2","5","6","0.00555041628122109","0.0227272727272727","0.244218316373728","0.0407030527289547","0.203515263644773","ENSG00000116729.13_3"
"ENSG00000116731.22_3","-1.65909090909091","0.300289897397795","4","9","13","11","0.00323719835197175","0.0166880616174583","0.193982885860461","-0.32183524245031","0.515818128310771","ENSG00000116731.22_3"
"ENSG00000116745.6_3","1","1","1","0","2","3","0.00289017341040462","0.00869565217391304","0.332369942196532","0.332369942196532","0","ENSG00000116745.6_3"
"ENSG00000116748.21_3","0.333333333333333","1","2","4","1","3","0.00198150594451783","0.00316455696202532","0.626155878467635","0.208718626155878","0.417437252311757","ENSG00000116748.21_3"
"ENSG00000116771.5_3","0","1","2","2","2","2","0.00298953662182362","0.00970873786407767","0.307922272047833","0","0.307922272047833","ENSG00000116771.5_3"
"ENSG00000116786.11_3","0.833333333333333","0.153434800493624","6","3","2","6","0.0031104199066874","0.00392927308447937","0.791601866251944","0.65966822187662","0.131933644375324","ENSG00000116786.11_3"
"ENSG00000116791.13_3","0","1","2","1","4","2","0.00305810397553517","0.0263157894736842","0.116207951070336","0","0.116207951070336","ENSG00000116791.13_3"
"ENSG00000116793.15_3","0","1","1","1","1","1","0.000669792364367046","0.00325732899022801","0.205626255860683","0","0.205626255860683","ENSG00000116793.15_3"
"ENSG00000116809.11_3","-5","0.490909090909091","2","2","6","1","0.000630119722747322","0.0164383561643836","0.0383322831337954","-0.191661415668977","0.229993698802773","ENSG00000116809.11_3"
"ENSG00000116815.15_4","0.625","1","1","1","3","8","0.0162271805273834","0.029126213592233","0.557133198106829","0.348208248816768","0.208924949290061","ENSG00000116815.15_4"
"ENSG00000116824.4_3","1","1","1","2","0","2","0.00289855072463768","0","Inf","Inf","NaN","ENSG00000116824.4_3"
"ENSG00000116830.11_3","-0.5","1","2","6","5","10","0.00448631673396142","0.00936329588014981","0.479138627187079","-0.23956931359354","0.718707940780619","ENSG00000116830.11_3"
"ENSG00000116852.14_3","-4","0.314685314685315","3","5","6","2","0.000647878198898607","0.00760456273764259","0.0851959831551668","-0.340783932620667","0.425979915775834","ENSG00000116852.14_3"
"ENSG00000116871.15_4","0.5","1","2","1","4","4","0.00253485424588086","0.00823045267489712","0.307984790874525","0.153992395437262","0.153992395437262","ENSG00000116871.15_4"
"ENSG00000116882.14_3","-2","1","1","3","2","2","0.00284090909090909","0.0121212121212121","0.234375","-0.46875","0.703125","ENSG00000116882.14_3"
"ENSG00000116885.18_3","1","1","1","5","0","3","0.00401069518716578","0","Inf","Inf","NaN","ENSG00000116885.18_3"
"ENSG00000116898.11_3","0.333333333333333","1","2","2","4","6","0.0123203285420945","0.0347826086956522","0.354209445585216","0.118069815195072","0.236139630390144","ENSG00000116898.11_3"
"ENSG00000116903.7_3","-3","0.523809523809524","1","2","4","2","0.00145032632342277","0.0118343195266272","0.122552574329224","-0.367657722987672","0.490210297316896","ENSG00000116903.7_3"
"ENSG00000116957.12_4","0.25","1","1","1","3","4","0.00361663652802893","0.0117647058823529","0.307414104882459","0.0768535262206148","0.230560578661844","ENSG00000116957.12_4"
"ENSG00000116962.14_3","-0.272727272727273","0.756843036367711","8","8","14","11","0.00457380457380457","0.0221169036334913","0.206801306801307","-0.0564003564003564","0.263201663201663","ENSG00000116962.14_3"
"ENSG00000116977.18_3","0.166666666666667","1","3","5","3","6","0.0084985835694051","0.0206896551724138","0.410764872521246","0.0684608120868744","0.342304060434372","ENSG00000116977.18_3"
"ENSG00000116984.12_3","-2.11111111111111","0.349958864664747","3","4","7","3","0.00121457489878543","0.0127737226277372","0.0950838635049161","-0.200732600732601","0.295816464237517","ENSG00000116984.12_3"
"ENSG00000116990.10_3","1","0.0476190476190476","3","1","0","5","0.0065359477124183","0","Inf","Inf","NaN","ENSG00000116990.10_3"
"ENSG00000116991.10_3","-2.77142857142857","0.0922151827312151","5","12","11","7","0.0021002100210021","0.0137328339575531","0.152933475165698","-0.423844202602078","0.576777677767777","ENSG00000116991.10_3"
"ENSG00000117000.8_3","-4","0.300699300699301","1","5","4","4","0.00106980476063118","0.00578871201157742","0.184808772399037","-0.739235089596149","0.924043861995186","ENSG00000117000.8_3"
"ENSG00000117009.11_3","1","0.142857142857143","3","0","1","4","0.00416666666666667","0.00512820512820513","0.8125","0.8125","0","ENSG00000117009.11_3"
"ENSG00000117010.15_3","0.833333333333333","0.485714285714286","2","1","1","3","0.004","0.00793650793650794","0.504","0.42","0.084","ENSG00000117010.15_3"
"ENSG00000117013.14_3","-0.6","1","5","4","2","1","0.000764525993883792","0.00508905852417303","0.150229357798165","-0.0901376146788991","0.240366972477064","ENSG00000117013.14_3"
"ENSG00000117036.11_3","1","0.4","1","0","1","3","0.00302114803625378","0.00387596899224806","0.779456193353474","0.779456193353474","0","ENSG00000117036.11_3"
"ENSG00000117054.13_3","0.75","0.523809523809524","4","1","2","2","0.00222222222222222","0.0102040816326531","0.217777777777778","0.163333333333333","0.0544444444444445","ENSG00000117054.13_3"
"ENSG00000117069.14_3","1","1","2","2","0","1","0.0015527950310559","0","Inf","Inf","NaN","ENSG00000117069.14_3"
"ENSG00000117090.14_3","1","1","2","0","1","1","0.00131926121372032","0.00740740740740741","0.178100263852243","0.178100263852243","0","ENSG00000117090.14_3"
"ENSG00000117091.9_3","-1","1","1","4","2","4","0.00803212851405622","0.0194174757281553","0.413654618473896","-0.413654618473896","0.827309236947791","ENSG00000117091.9_3"
"ENSG00000117114.19_3","-1","1","2","4","3","3","0.00104202848211184","0.00467289719626168","0.222994095171935","-0.222994095171935","0.445988190343869","ENSG00000117114.19_3"
"ENSG00000117115.12_3","-3.8","0.294117647058823","5","3","8","1","0.000789265982636148","0.025","0.0315706393054459","-0.119968429360695","0.15153906866614","ENSG00000117115.12_3"
"ENSG00000117139.16_3","-0.5","1","3","3","12","8","0.00263071358105886","0.0174418604651163","0.150827578647375","-0.0754137893236874","0.226241367971062","ENSG00000117139.16_3"
"ENSG00000117148.7_3","-3.5","0.523809523809524","2","3","3","1","0.00142045454545455","0.016304347826087","0.0871212121212121","-0.304924242424242","0.392045454545455","ENSG00000117148.7_3"
"ENSG00000117155.16_3","-1","1","1","1","2","1","0.000831946755407654","0.00952380952380952","0.0873544093178037","-0.0873544093178037","0.174708818635607","ENSG00000117155.16_3"
"ENSG00000117174.10_3","0.75","1","2","1","1","2","0.00214592274678112","0.00609756097560976","0.351931330472103","0.263948497854077","0.0879828326180258","ENSG00000117174.10_3"
"ENSG00000117215.14_3","1","1","1","2","0","2","0.00704225352112676","0","Inf","Inf","NaN","ENSG00000117215.14_3"
"ENSG00000117222.13_3","0.7","0.545454545454546","2","1","3","5","0.00472143531633617","0.0127118644067797","0.371419578218445","0.259993704752912","0.111425873465534","ENSG00000117222.13_3"
"ENSG00000117228.9_3","0.333333333333333","1","1","1","4","6","0.00527240773286467","0.0167364016736402","0.315026362038664","0.105008787346221","0.210017574692443","ENSG00000117228.9_3"
"ENSG00000117245.12_3","0.0816326530612244","1","7","5","9","7","0.00360638845955693","0.0173745173745174","0.207567691338943","0.0169443013337913","0.190623390005152","ENSG00000117245.12_3"
"ENSG00000117266.15_4","-1","1","2","2","2","1","0.00106837606837607","0.00796812749003984","0.134081196581197","-0.134081196581197","0.268162393162393","ENSG00000117266.15_4"
"ENSG00000117281.15_4","-0.5","1","2","1","3","1","0.00216919739696312","0.0306122448979592","0.0708604483007954","-0.0354302241503977","0.106290672451193","ENSG00000117281.15_4"
"ENSG00000117298.14_3","-1.33333333333333","1","1","2","7","6","0.00400801603206413","0.019774011299435","0.202691096478672","-0.270254795304895","0.472945891783567","ENSG00000117298.14_3"
"ENSG00000117305.14_3","1","1","1","0","4","1","0.0015748031496063","0.0225988700564972","0.0696850393700787","0.0696850393700787","0","ENSG00000117305.14_3"
"ENSG00000117308.14_3","1","1","1","0","1","1","0.00149700598802395","0.00564971751412429","0.26497005988024","0.26497005988024","0","ENSG00000117308.14_3"
"ENSG00000117322.17_4","-1","0.676618656615964","3","8","6","8","0.00373308446103593","0.0114285714285714","0.326644890340644","-0.326644890340644","0.653289780681288","ENSG00000117322.17_4"
"ENSG00000117335.19_3","0.6","1","2","1","4","5","0.0061576354679803","0.0227272727272727","0.270935960591133","0.16256157635468","0.108374384236453","ENSG00000117335.19_3"
"ENSG00000117394.20_3","1","0.0761904761904763","4","0","2","4","0.0043010752688172","0.0072463768115942","0.593548387096774","0.593548387096774","0","ENSG00000117394.20_3"
"ENSG00000117408.10_3","1","1","2","0","1","1","0.000552791597567717","0.00207900207900208","0.265892758430072","0.265892758430072","0","ENSG00000117408.10_3"
"ENSG00000117410.13_3","1","1","1","0","2","1","0.00198412698412698","0.0137931034482759","0.143849206349206","0.143849206349206","0","ENSG00000117410.13_3"
"ENSG00000117425.13_3","-4.6","0.0990712074303405","5","8","7","2","0.000894854586129754","0.0099009900990099","0.0903803131991052","-0.415749440715884","0.506129753914989","ENSG00000117425.13_3"
"ENSG00000117523.15_3","-1.125","0.34216152299446","6","17","9","12","0.00216841344416335","0.00642398286937901","0.337549692808095","-0.379743404409107","0.717293097217203","ENSG00000117523.15_3"
"ENSG00000117594.9_3","1","1","1","0","0","1","0.00174216027874564","0","Inf","Inf","NaN","ENSG00000117594.9_3"
"ENSG00000117595.10_3","-4","0.464285714285714","1","1","5","1","0.00109649122807018","0.0248756218905473","0.0440789473684211","-0.176315789473684","0.220394736842105","ENSG00000117595.10_3"
"ENSG00000117597.17_3","0.5","1","2","3","2","6","0.00411805078929307","0.00664451827242525","0.619766643788607","0.309883321894303","0.309883321894303","ENSG00000117597.17_3"
"ENSG00000117600.12_3","-1","1","4","2","4","1","0.000676132521974307","0.0110497237569061","0.0611899932386748","-0.0611899932386748","0.12237998647735","ENSG00000117600.12_3"
"ENSG00000117601.13_3","-1","1","2","2","4","2","0.00223214285714286","0.019047619047619","0.1171875","-0.1171875","0.234375","ENSG00000117601.13_3"
"ENSG00000117614.9_3","0","1","1","1","1","1","0.00212314225053079","0.0117647058823529","0.180467091295117","0","0.180467091295117","ENSG00000117614.9_3"
"ENSG00000117713.18_3","-9","0.226190476190476","1","2","5","1","0.0002211900022119","0.00410846343467543","0.0538376465383765","-0.484538818845388","0.538376465383765","ENSG00000117713.18_3"
"ENSG00000117724.12_3","-1.46857142857143","0.126955826940275","5","27","16","35","0.00582556591211718","0.0155339805825243","0.375020805592543","-0.550744840213049","0.925765645805593","ENSG00000117724.12_3"
"ENSG00000117791.15_3","0.333333333333333","1","2","1","4","3","0.00463678516228748","0.0245398773006135","0.188948995363215","0.062982998454405","0.12596599690881","ENSG00000117791.15_3"
"ENSG00000117834.12_3","-16.5","0.0405594405594406","1","5","7","2","0.00146520146520147","0.0180878552971576","0.0810047095761382","-1.33657770800628","1.41758241758242","ENSG00000117834.12_3"
"ENSG00000118193.11_3","-2","0.639476341233849","1","8","6","16","0.00494437577255871","0.00974025974025974","0.507622579316028","-1.01524515863206","1.52286773794808","ENSG00000118193.11_3"
"ENSG00000118194.18_3","-5","0.485714285714286","1","2","3","1","0.00173010380622837","0.032967032967033","0.052479815455594","-0.26239907727797","0.314878892733564","ENSG00000118194.18_3"
"ENSG00000118197.13_3","-0.666666666666667","1","2","4","5","6","0.00498338870431894","0.0197628458498024","0.252159468438538","-0.168106312292359","0.420265780730897","ENSG00000118197.13_3"
"ENSG00000118200.14_3","0.75","0.520479520479521","2","2","2","8","0.0027294438758103","0.00332225913621262","0.821562606618901","0.616171954964176","0.205390651654725","ENSG00000118200.14_3"
"ENSG00000118217.5_3","-2","0.391283638961657","4","8","6","4","0.0030511060259344","0.0191082802547771","0.159674548690567","-0.319349097381134","0.479023646071701","ENSG00000118217.5_3"
"ENSG00000118292.8_3","1","1","1","0","1","2","0.0078125","0.0172413793103448","0.453125","0.453125","0","ENSG00000118292.8_3"
"ENSG00000118298.10_3","1","0.454545454545454","2","0","4","6","0.00933125972006221","0.0240963855421687","0.387247278382582","0.387247278382582","0","ENSG00000118298.10_3"
"ENSG00000118454.12_3","1","1","2","0","1","1","0.000953288846520496","0.00432900432900433","0.220209723546234","0.220209723546234","0","ENSG00000118454.12_3"
"ENSG00000118473.21_3","-1.5","0.592074592074592","2","5","3","3","0.00178041543026706","0.00657894736842105","0.270623145400593","-0.40593471810089","0.676557863501484","ENSG00000118473.21_3"
"ENSG00000118733.16_3","0","1","1","1","1","1","0.00106269925611052","0.0050761421319797","0.209351753453773","0","0.209351753453773","ENSG00000118733.16_3"
"ENSG00000119283.15_3","-1.75","0.489285714285714","2","1","11","2","0.00133600534402138","0.0259433962264151","0.0514969332604603","-0.0901196332058055","0.141616566466266","ENSG00000119283.15_3"
"ENSG00000119285.10_3","-2.25","0.0725740811632898","8","26","10","10","0.00241896468311563","0.0113895216400911","0.212385099177552","-0.477866473149492","0.690251572327044","ENSG00000119285.10_3"
"ENSG00000119535.17_3","0.272727272727273","1","4","4","8","11","0.00668286755771567","0.0175438596491228","0.380923450789793","0.103888213851762","0.277035236938032","ENSG00000119535.17_3"
"ENSG00000120332.15_3","0.171052631578947","0.772724540921883","8","14","9","19","0.00751285092922104","0.0141509433962264","0.53090813233162","0.0908132331619877","0.440094899169632","ENSG00000120332.15_3"
"ENSG00000120341.18_4","0.735294117647059","0.0873275945578503","8","9","4","17","0.00828460038986355","0.0075187969924812","1.10185185185185","0.810185185185185","0.291666666666667","ENSG00000120341.18_4"
"ENSG00000120937.8_3","1","0.4","1","1","0","3","0.0120481927710843","0","Inf","Inf","NaN","ENSG00000120937.8_3"
"ENSG00000120949.14_3","-2","0.591331269349845","1","3","8","8","0.00698080279232112","0.0240963855421687","0.289703315881326","-0.579406631762653","0.869109947643979","ENSG00000120949.14_3"
"ENSG00000121753.12_3","-0.2","1","5","3","10","5","0.0016627868307283","0.0108813928182807","0.152810109743931","-0.0305620219487862","0.183372131692717","ENSG00000121753.12_3"
"ENSG00000121764.11_3","0.333333333333333","1","2","6","2","9","0.0112219451371571","0.00840336134453781","1.3354114713217","0.445137157107232","0.890274314214464","ENSG00000121764.11_3"
